TeamId,TeamName,SubmissionDate,Score
1175126,xsj0609,"2017-12-09 23:56:28",0.11401
1201583,JeffKing,"2017-12-18 22:06:46",0.17072
1201583,JeffKing,"2017-12-18 22:49:38",0.15118
1197924,Dylan_Xia,"2017-12-20 06:26:08",0.18320
1197924,Dylan_Xia,"2017-12-20 07:29:39",0.15518
1059748,mitama,"2017-12-20 09:18:46",0.64750
1059748,mitama,"2017-12-20 09:31:39",0.24600
1208982,yasuhiro_121,"2017-12-21 01:32:41",0.17307
1208982,yasuhiro_121,"2017-12-21 03:45:15",0.16696
1059748,mitama,"2017-12-21 06:05:47",0.15613
1059748,mitama,"2017-12-21 08:20:34",0.15607
1208982,yasuhiro_121,"2017-12-21 08:37:54",0.15613
1208982,yasuhiro_121,"2017-12-21 08:49:41",0.15609
1059748,mitama,"2017-12-22 03:19:52",0.14692
1208982,yasuhiro_121,"2017-12-22 05:24:34",0.13215
1208982,yasuhiro_121,"2017-12-22 05:52:57",0.13026
1059748,mitama,"2017-12-22 05:54:01",0.13171
1059748,mitama,"2017-12-22 06:39:05",0.13015
1059748,mitama,"2017-12-22 07:05:56",0.12993
1059748,mitama,"2017-12-23 16:12:50",0.12993
1197924,Dylan_Xia,"2017-12-23 22:34:43",0.12627
1197924,Dylan_Xia,"2017-12-23 22:38:11",0.12299
1197924,Dylan_Xia,"2017-12-23 22:39:07",0.12128
1197924,Dylan_Xia,"2017-12-23 22:42:32",0.12120
1197924,Dylan_Xia,"2017-12-23 22:43:59",0.12104
1197924,Dylan_Xia,"2017-12-26 00:30:07",0.11805
1171747,SGB1710,"2017-12-26 11:26:59",0.47328
1201583,JeffKing,"2017-12-26 12:02:44",0.13993
1171747,SGB1710,"2017-12-26 12:08:49",0.25390
1201583,JeffKing,"2017-12-26 15:25:21",0.13713
1171747,SGB1710,"2017-12-26 15:39:53",0.25340
1171747,SGB1710,"2017-12-28 08:38:42",0.23096
1171747,SGB1710,"2017-12-28 12:15:33",0.13592
1171747,SGB1710,"2017-12-29 08:11:34",0.13424
1022112,Dutch,"2017-12-29 10:05:09",0.14145
1171747,SGB1710,"2017-12-29 10:29:50",0.13278
1171747,SGB1710,"2017-12-29 10:30:51",0.13250
1171747,SGB1710,"2017-12-29 11:18:30",0.13214
1022112,Dutch,"2017-12-29 11:53:07",0.12671
1171747,SGB1710,"2017-12-30 00:14:08",0.13169
1171747,SGB1710,"2017-12-30 00:19:23",0.13030
1227500,"Michele Fortunato","2017-12-30 11:10:14",0.25856
1171747,SGB1710,"2017-12-31 00:10:07",0.13020
1171747,SGB1710,"2018-01-01 10:48:40",0.12979
1227500,"Michele Fortunato","2018-01-02 07:15:38",0.18109
1227500,"Michele Fortunato","2018-01-02 07:21:56",0.13899
1227500,"Michele Fortunato","2018-01-02 16:56:59",0.13267
1227500,"Michele Fortunato","2018-01-02 17:31:35",0.13267
1227500,"Michele Fortunato","2018-01-02 17:32:40",0.13267
1227500,"Michele Fortunato","2018-01-02 17:38:36",0.13266
523910,startech,"2018-01-05 12:10:06",0.12086
1059748,mitama,"2018-01-06 05:30:32",0.12567
1059748,mitama,"2018-01-06 06:34:41",0.12455
1176736,nvdsq2fg7,"2018-01-07 17:12:45",0.16931
1176736,nvdsq2fg7,"2018-01-07 17:33:46",0.14619
1059748,mitama,"2018-01-07 20:08:07",0.12171
1059748,mitama,"2018-01-08 05:04:04",0.12065
1059748,mitama,"2018-01-08 10:23:25",0.11830
1059748,mitama,"2018-01-08 10:41:13",0.11826
1059748,mitama,"2018-01-08 13:08:35",0.11824
1022112,Dutch,"2018-01-08 22:33:06",0.12642
1059748,mitama,"2018-01-09 11:43:03",0.11702
1022112,Dutch,"2018-01-09 14:24:07",0.12312
1022112,Dutch,"2018-01-09 14:58:27",0.12138
1022112,Dutch,"2018-01-10 09:39:20",0.12079
1022112,Dutch,"2018-01-12 11:22:26",0.12062
724629,"Oren Dar","2018-01-12 17:58:53",0.13505
724629,"Oren Dar","2018-01-12 18:03:58",0.13499
1260874,wchaos,"2018-01-15 13:33:41",0.16774
1260874,wchaos,"2018-01-15 13:53:41",0.14074
1260874,wchaos,"2018-01-15 13:59:12",0.11968
1257867,LetsPlay,"2018-01-15 18:53:05",0.13210
1260874,wchaos,"2018-01-16 08:01:03",0.11631
1257867,LetsPlay,"2018-01-16 12:14:06",0.12354
1257867,LetsPlay,"2018-01-16 21:27:49",0.12304
1260874,wchaos,"2018-01-17 06:40:15",0.11622
1171747,SGB1710,"2018-01-17 08:11:47",0.12916
1171747,SGB1710,"2018-01-17 08:13:47",0.12916
1261401,iamsaurabhc,"2018-01-17 10:10:00",0.17393
1184290,jiangpeizhao,"2018-01-17 15:14:55",0.14879
1270416,"Joshua NigrumOculus","2018-01-17 17:14:25",0.23136
1154794,"Jefferson Barbosa","2018-01-18 00:25:25",0.28551
1261401,iamsaurabhc,"2018-01-18 12:21:05",0.13851
1171747,SGB1710,"2018-01-18 18:32:54",0.12837
1171747,SGB1710,"2018-01-18 18:34:43",0.12792
1154794,"Jefferson Barbosa","2018-01-19 12:14:26",0.18681
1154794,"Jefferson Barbosa","2018-01-19 12:52:37",0.16509
1154794,"Jefferson Barbosa","2018-01-19 15:00:39",0.15767
1270416,"Joshua NigrumOculus","2018-01-19 16:09:03",0.15212
1171747,SGB1710,"2018-01-19 17:16:29",0.12429
1171747,SGB1710,"2018-01-19 17:17:21",0.12429
1172664,"Shanu Singh","2018-01-19 18:37:23",0.13381
1022112,Dutch,"2018-01-19 21:35:04",0.12031
1184290,jiangpeizhao,"2018-01-20 02:40:31",0.14756
1184290,jiangpeizhao,"2018-01-20 03:31:48",0.14756
1020813,"de ja vu","2018-01-21 12:22:57",0.28227
1154794,"Jefferson Barbosa","2018-01-23 03:14:38",0.14867
1154794,"Jefferson Barbosa","2018-01-23 03:20:13",0.14808
1020813,"de ja vu","2018-01-23 05:13:18",0.25603
1154794,"Jefferson Barbosa","2018-01-23 18:18:17",0.14458
726058,"Raghunandan Patthar","2018-01-24 05:58:46",0.56488
726058,"Raghunandan Patthar","2018-01-24 06:30:43",0.56447
726058,"Raghunandan Patthar","2018-01-24 08:51:36",0.56434
726058,"Raghunandan Patthar","2018-01-24 09:31:05",0.56297
1154794,"Jefferson Barbosa","2018-01-24 21:56:20",0.14067
1154794,"Jefferson Barbosa","2018-01-24 22:36:05",0.13379
726058,"Raghunandan Patthar","2018-01-25 02:47:57",0.12605
726058,"Raghunandan Patthar","2018-01-25 06:39:09",0.12604
1154794,"Jefferson Barbosa","2018-01-25 14:57:02",0.12499
1154794,"Jefferson Barbosa","2018-01-25 15:17:56",0.12394
726058,"Raghunandan Patthar","2018-01-26 01:00:12",0.12113
726058,"Raghunandan Patthar","2018-01-26 01:18:41",0.11946
726058,"Raghunandan Patthar","2018-01-26 04:29:01",0.11858
726058,"Raghunandan Patthar","2018-01-26 04:31:39",0.11768
726058,"Raghunandan Patthar","2018-01-26 04:34:27",0.11765
1154794,"Jefferson Barbosa","2018-01-26 16:10:48",0.12217
1154794,"Jefferson Barbosa","2018-01-26 16:33:26",0.12205
1302031,"Jingmeng Cui","2018-01-27 07:37:51",0.23287
726058,"Raghunandan Patthar","2018-01-29 03:54:35",0.11725
726058,"Raghunandan Patthar","2018-01-29 03:59:55",0.11719
726058,"Raghunandan Patthar","2018-01-29 04:28:16",0.11713
1401552,ShubhankarMohan,"2018-01-29 06:04:02",0.14825
726058,"Raghunandan Patthar","2018-01-29 06:14:06",0.11713
726058,"Raghunandan Patthar","2018-01-30 09:53:45",0.11707
726058,"Raghunandan Patthar","2018-01-30 10:53:50",0.11701
726058,"Raghunandan Patthar","2018-01-30 10:56:05",0.11694
1312084,"Smith Liu","2018-01-30 12:59:58",0.19408
1020813,"de ja vu","2018-01-30 15:01:14",0.25460
453173,KaggleBros,"2018-01-31 02:48:12",0.26152
1312084,"Smith Liu","2018-01-31 11:22:06",0.16330
1312084,"Smith Liu","2018-01-31 11:36:23",0.16011
1020813,"de ja vu","2018-01-31 15:08:18",0.20474
453173,KaggleBros,"2018-01-31 18:52:15",0.21682
453173,KaggleBros,"2018-01-31 23:39:18",0.21582
453173,KaggleBros,"2018-02-01 00:12:40",0.21447
453173,KaggleBros,"2018-02-01 02:23:09",0.21447
1022112,Dutch,"2018-02-01 14:01:23",0.11968
1184290,jiangpeizhao,"2018-02-02 02:36:35",0.11631
1022112,Dutch,"2018-02-02 15:33:58",0.11762
453173,KaggleBros,"2018-02-02 20:56:19",0.16393
453173,KaggleBros,"2018-02-02 21:37:47",0.16368
453173,KaggleBros,"2018-02-04 01:47:15",0.15898
453173,KaggleBros,"2018-02-04 01:54:26",0.15862
1020813,"de ja vu","2018-02-04 04:01:21",0.19430
453173,KaggleBros,"2018-02-04 16:22:48",0.15306
955793,"Joao Gamboias","2018-02-06 23:51:19",0.21393
955793,"Joao Gamboias","2018-02-08 10:15:19",0.16036
955793,"Joao Gamboias","2018-02-08 11:00:38",0.13282
453173,KaggleBros,"2018-02-09 01:01:19",0.14471
453173,KaggleBros,"2018-02-09 05:07:42",0.14039
883410,maxpayne10,"2018-02-09 08:41:12",0.14596
1020813,"de ja vu","2018-02-13 03:31:38",0.18827
883410,maxpayne10,"2018-02-14 10:55:39",0.14545
1375510,Spectrum,"2018-02-15 17:10:49",0.29834
1375510,Spectrum,"2018-02-15 23:57:51",0.19015
1375510,Spectrum,"2018-02-16 00:10:19",0.18964
1375510,Spectrum,"2018-02-16 00:55:38",0.17817
1032234,mcpongg,"2018-02-16 08:56:36",0.12765
453173,KaggleBros,"2018-02-17 18:09:43",0.13981
453173,KaggleBros,"2018-02-17 19:13:28",0.13050
1390394,DhananjayAgarwal,"2018-02-19 11:09:07",0.11745
1022112,Dutch,"2018-02-19 13:45:37",0.11734
1022112,Dutch,"2018-02-19 13:53:56",0.11730
1022112,Dutch,"2018-02-19 14:03:04",0.11682
1022112,Dutch,"2018-02-19 14:28:12",0.11682
1375448,"Ashish Kohli","2018-02-19 15:14:17",0.27011
1022112,Dutch,"2018-02-20 08:05:11",0.11650
1387476,achuaria,"2018-02-22 21:02:44",0.15700
1387476,achuaria,"2018-02-23 06:01:48",0.13431
1407299,DGCN,"2018-02-23 20:10:49",0.13188
1407299,DGCN,"2018-02-23 20:25:26",0.13060
1407299,DGCN,"2018-02-23 20:39:48",0.12980
1387476,achuaria,"2018-02-24 06:08:18",0.13210
1387476,achuaria,"2018-02-24 06:27:53",0.12893
1387476,achuaria,"2018-02-24 07:47:03",0.12600
1407299,DGCN,"2018-02-24 09:41:46",0.11563
1411352,"Arunkumar Ramanan","2018-02-25 03:32:59",0.11439
1423995,VinceMeister,"2018-03-01 08:35:52",0.28577
1171747,SGB1710,"2018-03-01 21:27:22",0.12362
635585,GihanPanapitiya,"2018-03-02 16:58:23",0.15054
635585,GihanPanapitiya,"2018-03-02 18:50:07",0.14814
1005030,"Yogesh Kumar Purohit","2018-03-04 06:13:17",0.13449
1005030,"Yogesh Kumar Purohit","2018-03-04 06:27:42",0.13076
1020813,"de ja vu","2018-03-05 11:02:34",0.18531
1184290,jiangpeizhao,"2018-03-06 03:41:39",0.11623
1184290,jiangpeizhao,"2018-03-06 04:21:34",0.11614
1184290,jiangpeizhao,"2018-03-06 04:42:49",0.11585
1184290,jiangpeizhao,"2018-03-06 05:03:26",0.11581
1184290,jiangpeizhao,"2018-03-06 05:54:47",0.11576
1184290,jiangpeizhao,"2018-03-06 06:33:13",0.11576
1059748,mitama,"2018-03-07 10:12:39",0.11671
1059748,mitama,"2018-03-07 11:28:11",0.11663
1059748,mitama,"2018-03-07 11:29:46",0.11661
1059748,mitama,"2018-03-07 11:31:59",0.11660
1059748,mitama,"2018-03-07 11:33:25",0.11660
1280472,"Arun Godwin Patel","2018-03-07 15:26:23",0.14632
1280472,"Arun Godwin Patel","2018-03-07 15:35:16",0.14368
1020813,"de ja vu","2018-03-08 05:00:05",0.17226
1020813,"de ja vu","2018-03-08 07:33:01",0.16819
1280472,"Arun Godwin Patel","2018-03-08 09:51:11",0.11519
645987,"PT Tornadoes","2018-03-09 02:54:05",0.56088
645987,"PT Tornadoes","2018-03-09 04:17:21",0.22856
1020813,"de ja vu","2018-03-09 07:43:07",0.16748
645987,"PT Tornadoes","2018-03-09 14:01:15",0.16327
645987,"PT Tornadoes","2018-03-09 14:16:55",0.16269
645987,"PT Tornadoes","2018-03-09 16:17:53",0.15940
635585,GihanPanapitiya,"2018-03-09 17:18:35",0.14766
645987,"PT Tornadoes","2018-03-09 17:28:05",0.15877
1420884,lchern,"2018-03-09 17:40:47",0.20033
645987,"PT Tornadoes","2018-03-09 19:27:25",0.15631
645987,"PT Tornadoes","2018-03-09 21:49:29",0.13750
645987,"PT Tornadoes","2018-03-10 00:28:18",0.13651
645987,"PT Tornadoes","2018-03-10 00:44:25",0.13602
645987,"PT Tornadoes","2018-03-10 05:22:47",0.13597
1020813,"de ja vu","2018-03-10 05:45:07",0.15929
645987,"PT Tornadoes","2018-03-10 06:55:53",0.12556
645987,"PT Tornadoes","2018-03-10 14:33:48",0.12507
1467510,"Migs Rocha","2018-03-11 21:06:55",0.11421
1467510,"Migs Rocha","2018-03-11 21:07:07",0.11401
1455978,plasticgrammer,"2018-03-12 15:18:20",0.20288
1455978,plasticgrammer,"2018-03-13 02:17:47",0.20286
1455978,plasticgrammer,"2018-03-13 02:27:29",0.19204
1455978,plasticgrammer,"2018-03-13 08:10:52",0.15692
1488846,"Yuji Takagi","2018-03-20 14:04:37",0.16204
1488846,"Yuji Takagi","2018-03-20 14:11:39",0.15687
1488846,"Yuji Takagi","2018-03-21 01:08:46",0.15264
1488846,"Yuji Takagi","2018-03-21 07:40:21",0.14437
1488846,"Yuji Takagi","2018-03-21 07:47:50",0.14262
1455978,plasticgrammer,"2018-03-24 12:49:30",0.15512
1514792,"Chiraag Gohel","2018-03-26 22:28:37",0.19683
1520742,Saad,"2018-03-27 20:09:39",0.74888
